,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,created_at,favourites_count,retweet_count,retweeted,dog_stage
1982,669564461267722241,,,2015-11-25 17:13:02,http://twitter.com/download,This is a Coriander Baton Rouge named Alfredo. Loves to cuddle with smaller well-dressed dog. 10/10 would hug lots https://t.co/eCRdwouKCl,https://twitter.com/dog_rates/status/669564461267722241/photo/1,10,10,,https://pbs.twimg.com/media/CUrFUvDVAAA9H-F.jpg,1.0,toy poodle,0.623685,toy poodle,0.25992,toy poodle,0.0825297,2015-11-25 17:13:02,130386,131,False,
1983,669393256313184256,,,2015-11-25 05:52:43,http://twitter.com/download,Meet Ronduh. She's a Finnish Checkered Blitzkrieg. Ears look fake. Shoes on point. 10/10 would pet extra well https://t.co/juktj5qiaD,https://twitter.com/dog_rates/status/669393256313184256/photo/1,10,10,Ronduh,https://pbs.twimg.com/media/CUopnHPVEAAcL2o.jpg,1.0,cocker spaniel,0.359843,cocker spaniel,0.139519,cocker spaniel,0.132746,2015-11-25 05:52:43,130386,82,False,
1984,669375718304980992,,,2015-11-25 04:43:02,http://twitter.com/download,This is Billl. He's trying to be a ghost but he's not very good at it. 6/10 c'mon Billl https://t.co/ero0XfdGtY,https://twitter.com/dog_rates/status/669375718304980992/photo/1,6,10,Billl,https://pbs.twimg.com/media/CUoZqaqWcAAA2MQ.jpg,1.0,airedale,0.168762,airedale,0.107479,airedale,0.0978459,2015-11-25 04:43:02,130386,777,False,
1985,669371483794317312,,,2015-11-25 04:26:12,http://twitter.com/download,This is Oliviér. He's a Baptist Hindquarter. Also smooth af with the babes. 10/10 I'd totally get in a car with him https://t.co/fj4c170cxk,https://twitter.com/dog_rates/status/669371483794317312/photo/1,10,10,Oliviér,https://pbs.twimg.com/media/CUoVz8rU8AAfW-c.jpg,1.0,brabancon griffon,0.483268,brabancon griffon,0.307465,brabancon griffon,0.07052380000000001,2015-11-25 04:26:12,130386,193,False,
1986,669367896104181761,,,2015-11-25 04:11:57,http://twitter.com/download,This is Chip. Chip's pretending to be choked. 10/10 lol classic Chip https://t.co/yoB0SM1AAP,https://twitter.com/dog_rates/status/669367896104181761/photo/1,10,10,Chip,https://pbs.twimg.com/media/CUoSjTnWwAANNak.jpg,1.0,basset,0.749394,basset,0.133579,basset,0.030198400000000007,2015-11-25 04:11:57,130386,169,False,
1987,669363888236994561,,,2015-11-25 03:56:01,http://twitter.com/download,Here we have a Gingivitis Pumpernickel named Zeus. Unmatched tennis ball capacity. 10/10 would highly recommend https://t.co/jPkd7hhX7m,https://twitter.com/dog_rates/status/669363888236994561/photo/1,10,10,,https://pbs.twimg.com/media/CUoO1TLWsAA0Z3w.jpg,1.0,golden retriever,0.539004,golden retriever,0.40655,golden retriever,0.0414844,2015-11-25 03:56:01,130386,248,False,
1988,669359674819481600,,,2015-11-25 03:39:17,http://twitter.com/download,Meet Saydee. She's a Rochester  Ecclesiastical. Jumped off cliff and caught stick on way down. 11/10 1st round pick https://t.co/Eh2v0AyJbi,https://twitter.com/dog_rates/status/669359674819481600/photo/1,11,10,Saydee,https://pbs.twimg.com/media/CUoLEG3XAAE65I0.jpg,1.0,labrador retriever,0.367818,labrador retriever,0.280642,labrador retriever,0.184246,2015-11-25 03:39:17,130386,133,False,
1989,669354382627049472,,,2015-11-25 03:18:15,http://twitter.com/download,Meet Dug. Dug fucken loves peaches. 8/10 https://t.co/JtA1TG21Xx,https://twitter.com/dog_rates/status/669354382627049472/photo/1,8,10,Dug,https://pbs.twimg.com/media/CUoGQjdXAAAkaz2.jpg,1.0,chihuahua,0.97399,chihuahua,0.010832,chihuahua,0.00209865,2015-11-25 03:18:15,130386,1364,False,
1992,669328503091937280,,,2015-11-25 01:35:25,http://twitter.com/download,This is Kirk. He just saw a bacon wrapped tennis ball and literally died. So sad. 12/10 RIP Kirk https://t.co/0twoigv5jP,https://twitter.com/dog_rates/status/669328503091937280/photo/1,12,10,Kirk,https://pbs.twimg.com/media/CUnuuLEWEAAlKjN.jpg,1.0,siberian husky,0.424202,siberian husky,0.23766,siberian husky,0.0525717,2015-11-25 01:35:25,130386,444,False,
1993,669327207240699904,,,2015-11-25 01:30:16,http://twitter.com/download,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,https://twitter.com/dog_rates/status/669327207240699904/photo/1,13,10,,https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,1.0,golden retriever,0.919584,golden retriever,0.0496695,golden retriever,0.0102161,2015-11-25 01:30:16,130386,125,False,
1995,669216679721873412,,,2015-11-24 18:11:04,http://twitter.com/download,This is Clarq. He's a golden Quetzalcoatl. Clarq enjoys eating his own foot. Damn it Clarq. 8/10 would pet firmly https://t.co/d8ybynaRwZ,https://twitter.com/dog_rates/status/669216679721873412/photo/1,8,10,Clarq,https://pbs.twimg.com/media/CUmJBS5WUAAKtrP.jpg,1.0,golden retriever,0.992758,golden retriever,0.00337904,golden retriever,0.00122963,2015-11-24 18:11:04,130386,411,False,
1997,669203728096960512,,,2015-11-24 17:19:36,http://twitter.com/download,This is Samsom. He is sexually confused. Really wants to be a triceratops. 9/10 just a great guy https://t.co/HPoce45SI3,https://twitter.com/dog_rates/status/669203728096960512/photo/1,9,10,Samsom,https://pbs.twimg.com/media/CUl9PGBVEAUV3Wz.jpg,1.0,pug,0.910452,pug,0.0550896,pug,0.0148966,2015-11-24 17:19:36,130386,513,False,
1998,669037058363662336,,,2015-11-24 06:17:19,http://twitter.com/download,"Here we have Pancho and Peaches. Pancho is a Condoleezza Gryffindor, and Peaches is just an asshole. 10/10 &amp; 7/10 https://t.co/Lh1BsJrWPp",https://twitter.com/dog_rates/status/669037058363662336/photo/1,10,10,,https://pbs.twimg.com/media/CUjlp51WcAA1vGA.jpg,1.0,chihuahua,0.803528,chihuahua,0.0538711,chihuahua,0.0322574,2015-11-24 06:17:19,130386,328,False,
2001,669000397445533696,,,2015-11-24 03:51:38,http://twitter.com/download,Meet Terrance. He's being yelled at because he stapled the wrong stuff together. 11/10 hang in there Terrance https://t.co/ixcuUYCbdD,https://twitter.com/dog_rates/status/669000397445533696/photo/1,11,10,Terrance,https://pbs.twimg.com/media/CUjETvDVAAI8LIy.jpg,1.0,pembroke,0.82294,pembroke,0.177035,pembroke,2.33526e-05,2015-11-24 03:51:38,130386,6832,False,
2008,668979806671884288,,,2015-11-24 02:29:49,http://twitter.com/download,This is Chaz. He's an X Games half pipe superstar. 6 gold medals. Lost back legs saving a baby from a tornado 12/10 https://t.co/uxdOfblUB0,https://twitter.com/dog_rates/status/668979806671884288/photo/1,12,10,Chaz,https://pbs.twimg.com/media/CUixld6WoAArDrJ.jpg,1.0,golden retriever,0.608537,golden retriever,0.097078,golden retriever,0.0760222,2015-11-24 02:29:49,130386,376,False,
2009,668975677807423489,,,2015-11-24 02:13:25,http://twitter.com/download,This is Jeremy. He hasn't grown into his skin yet. Ears hit the floor. Probably trips on them sometimes. 11/10 https://t.co/LqAMlFVBoY,https://twitter.com/dog_rates/status/668975677807423489/photo/1,11,10,Jeremy,https://pbs.twimg.com/media/CUit1O1WoAEBHjj.jpg,1.0,basset,0.605437,basset,0.184783,basset,0.116299,2015-11-24 02:13:25,130386,627,False,
2012,668955713004314625,,,2015-11-24 00:54:05,http://twitter.com/download,This is a Slovakian Helter Skelter Feta named Leroi. Likes to skip on roofs. Good traction. Much balance. 10/10 wow! https://t.co/Dmy2mY2Qj5,https://twitter.com/dog_rates/status/668955713004314625/photo/1,10,10,,https://pbs.twimg.com/media/CUibq3uVAAAup_O.jpg,1.0,cocker spaniel,0.367492,cocker spaniel,0.272621,cocker spaniel,0.0670063,2015-11-24 00:54:05,130386,74,False,
2013,668932921458302977,,,2015-11-23 23:23:31,http://twitter.com/download,This is Herald. He likes to swing. Subtle tongue slip. Owner good at b-ball. Creepy person on bench back there. 9/10 https://t.co/rcrKkL7eB6,https://twitter.com/dog_rates/status/668932921458302977/photo/1,9,10,Herald,https://pbs.twimg.com/media/CUiG6_ZXAAAPaw_.jpg,1.0,standard poodle,0.237638,standard poodle,0.195573,standard poodle,0.14465799999999998,2015-11-23 23:23:31,130386,62,False,
2014,668902994700836864,,,2015-11-23 21:24:36,http://twitter.com/download,Meet Lambeau. He's a Whistling Haiku from the plains of southern Guatemala. 11/10 so. damn. majestic. https://t.co/UqCvpSgMJe,https://twitter.com/dog_rates/status/668902994700836864/photo/1,11,10,Lambeau,https://pbs.twimg.com/media/CUhruUgUAAAa8FQ.jpg,1.0,brittany spaniel,0.828425,brittany spaniel,0.043082,brittany spaniel,0.0280036,2015-11-23 21:24:36,130386,106,False,
2015,668892474547511297,,,2015-11-23 20:42:48,http://twitter.com/download,This is Ruffles. He is an Albanian Shoop Da Whoop. He just noticed the camera. Patriotic af. Classy hardwood. 11/10 https://t.co/HyDpTU5Jhj,https://twitter.com/dog_rates/status/668892474547511297/photo/1,11,10,Ruffles,https://pbs.twimg.com/media/CUhiJ63WEAAw2qm.jpg,1.0,kelpie,0.421979,kelpie,0.22706,kelpie,0.168211,2015-11-23 20:42:48,130386,163,False,
2017,668852170888998912,,,2015-11-23 18:02:38,http://twitter.com/download,Say hello to Bobb. Bobb is a Golden High Fescue &amp; a proud father of 8. Bobb sleeps while the little pups play. 11/10 https://t.co/OmxouCZ8IY,https://twitter.com/dog_rates/status/668852170888998912/photo/1,11,10,Bobb,https://pbs.twimg.com/media/CUg9gBvWoAAmx-2.jpg,1.0,golden retriever,0.903529,golden retriever,0.041497000000000006,golden retriever,0.0225005,2015-11-23 18:02:38,130386,175,False,
2018,668826086256599040,,,2015-11-23 16:18:59,http://twitter.com/download,This is Banditt. He is a brown LaBeouf retriever. Loves cold weather. 4 smaller dogs are his sons (probably). 10/10 https://t.co/Ko7eCsFpnI,https://twitter.com/dog_rates/status/668826086256599040/photo/1,10,10,Banditt,https://pbs.twimg.com/media/CUglxbFXAAA5O0d.jpg,1.0,malinois,0.640185,malinois,0.1537,malinois,0.0684565,2015-11-23 16:18:59,130386,150,False,
2019,668815180734689280,,,2015-11-23 15:35:39,http://twitter.com/download,This is a wild Toblerone from Papua New Guinea. Mouth always open. Addicted to hay. Acts blind. 7/10 handsome dog https://t.co/IGmVbz07tZ,https://twitter.com/dog_rates/status/668815180734689280/photo/1,7,10,,https://pbs.twimg.com/media/CUgb21RXIAAlff7.jpg,1.0,redbone,0.461172,redbone,0.270733,redbone,0.109752,2015-11-23 15:35:39,130386,289,False,
2021,668655139528511488,,,2015-11-23 04:59:42,http://twitter.com/download,Say hello to Winifred. He is a Papyrus Hydrangea mix. Can tie shoes. 11/10 inspiring pup https://t.co/mwnBN6ZkPt,https://twitter.com/dog_rates/status/668655139528511488/photo/1,11,10,Winifred,https://pbs.twimg.com/media/CUeKTeYW4AEr_lx.jpg,1.0,beagle,0.31911,beagle,0.103338,beagle,0.09193,2015-11-23 04:59:42,130386,231,False,
2026,668633411083464705,,,2015-11-23 03:33:22,http://twitter.com/download,This is Churlie. He likes bagels. 10/10 https://t.co/k8P6FZlzAG,"https://twitter.com/dog_rates/status/668633411083464705/photo/1,https://twitter.com/dog_rates/status/668633411083464705/photo/1",10,10,Churlie,https://pbs.twimg.com/media/CUd2ieCUcAAexyT.jpg,1.0,pekinese,0.589011,pekinese,0.390987,pekinese,0.00331035,2015-11-23 03:33:22,130386,1756,False,
2027,668631377374486528,,,2015-11-23 03:25:17,http://twitter.com/download,Meet Zeek. He is a grey Cumulonimbus. Zeek is hungry. Someone should feed Zeek asap. 5/10 absolutely terrifying https://t.co/fvVNScw8VH,https://twitter.com/dog_rates/status/668631377374486528/photo/1,5,10,Zeek,https://pbs.twimg.com/media/CUd0sSvWsAA85wO.jpg,1.0,miniature schnauzer,0.904549,miniature schnauzer,0.0225294,miniature schnauzer,0.015243200000000004,2015-11-23 03:25:17,130386,343,False,
2028,668627278264475648,,,2015-11-23 03:09:00,http://twitter.com/download,This is Timofy. He's a pilot for Southwest. It's Christmas morning &amp; everyone has gotten kickass gifts but him. 9/10 https://t.co/3FuNbzyPwo,https://twitter.com/dog_rates/status/668627278264475648/photo/1,9,10,Timofy,https://pbs.twimg.com/media/CUdw9thWsAA4mB9.jpg,1.0,french bulldog,0.965403,french bulldog,0.00860381,french bulldog,0.00800356,2015-11-23 03:09:00,130386,122,False,
2034,668567822092664832,,,2015-11-22 23:12:44,http://twitter.com/download,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,https://twitter.com/dog_rates/status/668567822092664832/photo/1,11,10,Marvin,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,1.0,shih tzu,0.985649,shih tzu,0.00707832,shih tzu,0.00305323,2015-11-22 23:12:44,130386,61,False,
2036,668542336805281792,,,2015-11-22 21:31:28,http://twitter.com/download,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,https://twitter.com/dog_rates/status/668542336805281792/photo/1,10,10,,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,1.0,american staffordshire terrier,0.267695,american staffordshire terrier,0.25405,american staffordshire terrier,0.212381,2015-11-22 21:31:28,130386,227,False,
2037,668537837512433665,,,2015-11-22 21:13:35,http://twitter.com/download,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,https://twitter.com/dog_rates/status/668537837512433665/photo/1,8,10,Spark,https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,1.0,lakeland terrier,0.372988,lakeland terrier,0.250445,lakeland terrier,0.189737,2015-11-22 21:13:35,130388,78,False,
2038,668528771708952576,,,2015-11-22 20:37:34,http://twitter.com/download,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,https://twitter.com/dog_rates/status/668528771708952576/photo/1,12,10,Gòrdón,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,1.0,labrador retriever,0.195835,labrador retriever,0.121607,labrador retriever,0.08146439999999999,2015-11-22 20:37:34,130386,239,False,
2039,668507509523615744,,,2015-11-22 19:13:05,http://twitter.com/download,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,https://twitter.com/dog_rates/status/668507509523615744/photo/1,10,10,,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,1.0,basenji,0.0553794,basenji,0.0543221,basenji,0.0519134,2015-11-22 19:13:05,130386,114,False,
2040,668496999348633600,,,2015-11-22 18:31:19,http://twitter.com/download,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,https://twitter.com/dog_rates/status/668496999348633600/photo/1,8,10,Jo,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,1.0,staffordshire bullterrier,0.412879,staffordshire bullterrier,0.16148800000000002,staffordshire bullterrier,0.112495,2015-11-22 18:31:19,130386,143,False,
2041,668484198282485761,,,2015-11-22 17:40:27,http://twitter.com/download,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,https://twitter.com/dog_rates/status/668484198282485761/photo/1,9,10,,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,1.0,standard poodle,0.587372,standard poodle,0.182411,standard poodle,0.040968,2015-11-22 17:40:27,130386,250,False,
2046,668286279830867968,,,2015-11-22 04:33:59,http://twitter.com/download,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,https://twitter.com/dog_rates/status/668286279830867968/photo/1,11,10,Rusty,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,1.0,golden retriever,0.215944,golden retriever,0.189214,golden retriever,0.11301,2015-11-22 04:33:59,130386,149,False,
2047,668274247790391296,,,2015-11-22 03:46:11,http://twitter.com/download,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,https://twitter.com/dog_rates/status/668274247790391296/photo/1,10,10,Sophie,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,1.0,soft coated wheaten terrier,0.406374,soft coated wheaten terrier,0.263854,soft coated wheaten terrier,0.150844,2015-11-22 03:46:11,130386,246,False,
2048,668268907921326080,,,2015-11-22 03:24:58,http://twitter.com/download,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,https://twitter.com/dog_rates/status/668268907921326080/photo/1,10,10,,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,1.0,pembroke,0.48483,pembroke,0.425303,pembroke,0.0147535,2015-11-22 03:24:58,130386,256,False,
2050,668248472370458624,,,2015-11-22 02:03:45,http://twitter.com/download,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,https://twitter.com/dog_rates/status/668248472370458624/photo/1,8,10,Bisquick,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,1.0,chihuahua,0.7345470000000001,chihuahua,0.06829439999999999,chihuahua,0.0463671,2015-11-22 02:03:45,130386,521,False,
2053,668221241640230912,,,2015-11-22 00:15:33,http://twitter.com/download,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,https://twitter.com/dog_rates/status/668221241640230912/photo/1,10,10,,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,1.0,chow,0.395101,chow,0.372115,chow,0.148785,2015-11-22 00:15:33,130386,214,False,
2054,668204964695683073,,,2015-11-21 23:10:52,http://twitter.com/download,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,https://twitter.com/dog_rates/status/668204964695683073/photo/1,8,10,Ron,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,1.0,labrador retriever,0.65518,labrador retriever,0.107884,labrador retriever,0.0658347,2015-11-21 23:10:52,130386,205,False,
2055,668190681446379520,,,2015-11-21 22:14:07,http://twitter.com/download,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,https://twitter.com/dog_rates/status/668190681446379520/photo/1,12,10,Skittles,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,1.0,blenheim spaniel,0.958402,blenheim spaniel,0.0267643,blenheim spaniel,0.00778991,2015-11-21 22:14:07,130386,208,False,
2059,668113020489474048,,,2015-11-21 17:05:31,http://twitter.com/download,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,https://twitter.com/dog_rates/status/668113020489474048/photo/1,6,10,Alfie,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,1.0,pembroke,0.548896,pembroke,0.191101,pembroke,0.0598141,2015-11-21 17:05:31,130386,263,False,
2064,667902449697558528,,,2015-11-21 03:08:47,http://twitter.com/download,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,https://twitter.com/dog_rates/status/667902449697558528/photo/1,9,10,Cleopatricia,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,1.0,norwegian elkhound,0.298881,norwegian elkhound,0.279479,norwegian elkhound,0.198428,2015-11-21 03:08:47,130386,392,False,
2065,667886921285246976,,,2015-11-21 02:07:05,http://twitter.com/download,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,https://twitter.com/dog_rates/status/667886921285246976/photo/1,11,10,Erik,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,1.0,pomeranian,0.8004319999999999,pomeranian,0.168445,pomeranian,0.00894952,2015-11-21 02:07:05,130386,1159,False,
2070,667861340749471744,,,2015-11-21 00:25:26,http://twitter.com/download,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol) 9/10 https://t.co/J4GnJ5Swba,https://twitter.com/dog_rates/status/667861340749471744/photo/1,9,10,,https://pbs.twimg.com/media/CUS4WJ-UsAEJj10.jpg,1.0,malamute,0.967275,malamute,0.0161675,malamute,0.0112774,2015-11-21 00:25:26,130386,84,False,
2073,667801013445750784,,,2015-11-20 20:25:43,http://twitter.com/download,OMIGOD 12/10 https://t.co/SVMF4Frf1w,https://twitter.com/dog_rates/status/667801013445750784/photo/1,12,10,,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,1.0,flat coated retriever,0.508392,flat coated retriever,0.262239,flat coated retriever,0.048919800000000006,2015-11-20 20:25:43,130386,100,False,
2074,667793409583771648,,,2015-11-20 19:55:30,http://twitter.com/download,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10 https://t.co/s1z7mX4c9O,https://twitter.com/dog_rates/status/667793409583771648/photo/1,8,10,,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,1.0,dalmatian,0.5350729999999999,dalmatian,0.451219,dalmatian,0.00816361,2015-11-20 19:55:30,130386,352,False,
2078,667728196545200128,,,2015-11-20 15:36:22,,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 https://t.co/LwrCwlWwPB,https://twitter.com/dog_rates/status/667728196545200128/photo/1,11,10,Olive,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,1.0,kuvasz,0.360159,kuvasz,0.293744,kuvasz,0.270673,2015-11-20 15:36:22,130386,159,False,
2082,667544320556335104,,,2015-11-20 03:25:43,,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10 https://t.co/8zcwIoiuqR",https://twitter.com/dog_rates/status/667544320556335104/photo/1,10,10,Kial,https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,1.0,pomeranian,0.412893,pomeranian,0.312958,pomeranian,0.0719604,2015-11-20 03:25:43,130386,556,False,
2083,667538891197542400,,,2015-11-20 03:04:08,,"This is a southwest Coriander named Klint. Hat looks expensive. Still on house arrest :(
9/10 https://t.co/IQTOMqDUIe",https://twitter.com/dog_rates/status/667538891197542400/photo/1,9,10,,https://pbs.twimg.com/media/CUOTFZOW4AABsfW.jpg,1.0,yorkshire terrier,0.618957,yorkshire terrier,0.300313,yorkshire terrier,0.053412,2015-11-20 03:04:08,130386,72,False,
2084,667534815156183040,,,2015-11-20 02:47:56,,"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter. 8/10 https://t.co/CpPxD28IpV",https://twitter.com/dog_rates/status/667534815156183040/photo/1,8,10,Frank,https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,1.0,pembroke,0.435254,pembroke,0.30740700000000004,pembroke,0.0331583,2015-11-20 02:47:56,130386,569,False,
2085,667530908589760512,,,2015-11-20 02:32:25,,"Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it. 10/10 https://t.co/xoRWyQTcmy",https://twitter.com/dog_rates/status/667530908589760512/photo/1,10,10,Naphaniel,https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,1.0,golden retriever,0.633037,golden retriever,0.14639100000000002,golden retriever,0.0461837,2015-11-20 02:32:25,130386,258,False,
2087,667517642048163840,,,2015-11-20 01:39:42,,This is Dook &amp; Milo. Dook is struggling to find who he really is and Milo is terrified of what that might be. 8/10s https://t.co/fh5KflzBR0,https://twitter.com/dog_rates/status/667517642048163840/photo/1,8,10,Dook,https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,1.0,italian greyhound,0.125176,italian greyhound,0.08457150000000001,italian greyhound,0.0813469,2015-11-20 01:39:42,130386,200,False,
2088,667509364010450944,,,2015-11-20 01:06:48,,This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,https://twitter.com/dog_rates/status/667509364010450944/photo/1,12,10,,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1.0,beagle,0.636169,beagle,0.119256,beagle,0.08254919999999999,2015-11-20 01:06:48,130386,2240,False,
2089,667502640335572993,,,2015-11-20 00:40:05,,Say hello to Hall and Oates. Oates is winking and Hall is contemplating the artistic entropy of the universe. 11/10s https://t.co/n5Wtb5Hvsl,https://twitter.com/dog_rates/status/667502640335572993/photo/1,11,10,Hall,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,1.0,labrador retriever,0.996709,labrador retriever,0.00168821,labrador retriever,0.0007116669999999999,2015-11-20 00:40:05,130386,228,False,
2092,667470559035432960,,,2015-11-19 22:32:36,,This is a northern Wahoo named Kohl. He runs this town. Chases tumbleweeds. Draws gun wicked fast. 11/10 legendary https://t.co/J4vn2rOYFk,https://twitter.com/dog_rates/status/667470559035432960/photo/1,11,10,,https://pbs.twimg.com/media/CUNU78YWEAECmpB.jpg,1.0,toy poodle,0.304175,toy poodle,0.223427,toy poodle,0.07331649999999999,2015-11-19 22:32:36,130386,101,False,
2093,667455448082227200,,,2015-11-19 21:32:34,,This is Reese and Twips. Reese protects Twips. Both think they're too good for seat belts. Simply reckless. 7/10s https://t.co/uLzRi1drVK,https://twitter.com/dog_rates/status/667455448082227200/photo/1,7,10,Reese,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,1.0,tibetan terrier,0.676376,tibetan terrier,0.054933400000000014,tibetan terrier,0.0405755,2015-11-19 21:32:34,130386,66,False,
2094,667453023279554560,,,2015-11-19 21:22:56,,Meet Cupcake. I would do unspeakable things for Cupcake. 11/10 https://t.co/6uLCWR9Efa,https://twitter.com/dog_rates/status/667453023279554560/photo/1,11,10,Cupcake,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,1.0,labrador retriever,0.8256700000000001,labrador retriever,0.0566394,labrador retriever,0.0540184,2015-11-19 21:22:56,130386,95,False,
2097,667435689202614272,,,2015-11-19 20:14:03,http://twitter.com/download,Ermergerd 12/10 https://t.co/PQni2sjPsm,https://twitter.com/dog_rates/status/667435689202614272/photo/1,12,10,,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,1.0,rottweiler,0.999091,rottweiler,0.000450355,rottweiler,0.00015714,2015-11-19 20:14:03,130386,87,False,
2098,667405339315146752,,,2015-11-19 18:13:27,http://twitter.com/download,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,https://twitter.com/dog_rates/status/667405339315146752/photo/1,7,10,Biden,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,1.0,saint bernard,0.381377,saint bernard,0.127998,saint bernard,0.0693568,2015-11-19 18:13:27,130386,230,False,
2099,667393430834667520,,,2015-11-19 17:26:08,http://twitter.com/download,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,https://twitter.com/dog_rates/status/667393430834667520/photo/1,8,10,Fwed,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,1.0,papillon,0.557009,papillon,0.271963,papillon,0.0734729,2015-11-19 17:26:08,130386,60,False,
